,Comments,Origin
1571,"Al INE no le corresponde.dar
órdenes al ejecutivo federal acerca de los dichos a los traidores a la patria porque no es un asunto electorero",Universal
1572,Son traidores a la patria no más PRIAN olvídense del voto,Universal
1573,"Tres años haciendo lo mismo hacia AMLO ya no les gustó ?, aguántense !",Universal
1574,"Un llamado a todos los chairos, para que sigan llamando ""traidores a la patria"" a la oposición, para que así menos apoyen la reforma electoral, como pasó con la reforma eléctrica, siganle bola de pdjos, no saben lo que es la psicología inversa.",Universal
1575,"Ya era hora que les pusieran un alto creen que con ese acoso los harán cambiar de opinión o estar de su lado, no señores así no se hacen las cosas por eso le cortaron la cabeza a Miguel Hidalgo para tener derecho de libre expresión y mejor vallanse calmando porque lo que le pasó a la reforma eléctrica también le va a pasar a la reforma electoral!",Universal
1576,Eso son desde los tiempos de la revolución que son que el INE es el pueblo dejen al INE salgan a debatir poque es buena su propuesta que tenga fundamentos Pat de corrutos,Universal
1577,"Pregunta sería, no son traidores a la patria Ignacio Mier coordinador de diputados de morena que fue de los que aprobó el fobaproa cuando estaba en el PRI, y Mario Delgado que aprobó la reforma eléctrica de peña nieto? A ellos como se les llama? Chairos ladren.",Universal
1578,"Los llaman traidores a la patria y ahora quieren que pasen sus reformas constitucionale
s jajaja. Así el nivel de pensamiento en Morena.. 😂😂😂",Universal
1579,"Y que fue lo que hacían los que lanzaron la campaña de que AMLO era un peligro para México?, Ahí si no dijo nada el INE y dejo seguir esa campaña, ahora si interviene, cuanto les pagaron a Córdova y Murayama?, xq en realidad los que votaron en contra son unos TRAIDORES. Ese es el adjetivo correcto, que no se pongan a llorar ahorita.",Universal
1580,"Jajajaja no si los delincuentes bien dicen que tienes más derechos que los buenos,ahora el INE se convierte en derecho humano de los malos políticos, excelente 🤣🤣🤣",Universal
1581,"Bueno, ahora con esta disposición el INE también se ha ganado el derecho de incluirlo en los pendones de los traidores a la patria.
Ya de por sí, anteriormente, se lo habían ganado a pulso.",Universal
1582,"Pero no solo lo dice Mario delgado y Citlalli Hernández , también lo dice el pueblo de México y no es ninguna campaña en contra de PRI,PAN, PRD y MC todo aquel que atente contra la soberanía de este país y enriquecerse a costa de este, son traidores a la patria.",Universal
1583,"Superenlo, la mayoría de los políticos han traicionado a México prometiendo paz, bienestar, seguridad, economía buena, gasolina y electricidad barata, disminucion de la pobreza y otras mas y no han cumplido eso es traición a la patria y quien les reclama...?",Universal
1584,"Pandilleros y corruptos, inútiles e ineptos. Mario Delgado por los malos resultados muy pronto le darán un patadón por salva sea la parte y al olvido.",Universal
1585,Esos de morena son igual que su presidente en puros chismes se le va ya póngase a trabajar,Universal
1586,"Si que quite morena esos mensajes, a mosotros no nos lo pueden prohibir lencho y ciro. El prian son TRAIDORES A LA PATRIA!!!",Universal
1587,Aun lo retiren ya sabemos quienes son los traidores a la patria y se los vamos a cobrar en las urnas por más que salga lencho a querer de fenderlos,Universal
1588,Aqui en mexico mada el pueblo fuera los traidores fel INE,Universal
1589,"Esos de morena lo único que están dando a demostrar con todo esto es miedo a las próximas elecciones, ya que cada uno ha dejado mucho que desear con sus deficiencias que han tenido, como gobernantes. Y sus inacertadas decisiones.",Universal
1590,No les gusta a estos partidos tranzas que le llamen por lo que son,Universal
1591,"Al pueblo nadie lo calla, son traidores a la patria",Universal
1592,MORENA un partido lleno de gente anarquista vengativa nefasta ruin sin moral sin educación muchos con ideales todavía comunistas según ellos Dios nos libre,Universal
1593,Eso siembra morena es un partido de puros rufianes,Universal
1594,Quien es el INE nadien el pueblo manda,Universal
1595,"pues que tambien ordene tachar la frase TRAIDORES A LA PATRIA; del art. 33; del discurso de ALM, de Lazaro Cardenas .... etc, son lo que son, pero no podran borrarlo de nuestras mentes.",Universal
1596,Aplaudo al INE ! Morena no sabe perder y en su frustración le pone el título que quiera a su frustración !,Universal
1597,"Ine vendido, también es un Traidor a la Patria al asociarse con ellos",Universal
1598,Que se vallan a la Berga los del INE también son traidores a la patria,Universal
1599,Deverian de valorar si vale la pena seguir los pasos de Judas antes de vender lo que pertenece a los mexicanos.,Universal
1600,Morena traidores de México,Universal
1601,"No, traidores a la patria.",Universal
1602,Encuentre usted las diferencias,Universal
1603,Bien hecho por eso debemos defender con uñas la institucion,Universal
1604,"Así es difunden campaña eso tamien es terrorismo y es un delito, lo que hacen en show matutino es igual.",Universal
1605,"Traidores los chairos morenitas pero está bien que caigan así las próximas elecciones voto de castigo para ellos, y se acabe esta mancha en el pais",Universal
1606,"Qué éstos señores de morena no entienden o no quieren entender, que estamos en un país qué verdaderamente existe la democracia.",Universal
1607,De acuerdo con el INE es vulnerar el derecho a pensar distinto a la máquina gubernamental,Universal
1608,Esa gente solo así sabe actuar inyectando odio y divisionismo,Universal
1609,"El tiempo va a demostrar que los verdaderos traidores a la democracia son este par y su camarilla, incluido su jefe.",Universal
1610,"Veo un atajo de semovientes babeantes de la secta obradorista muy bravos. No han despertado al gran saqueo de la banda o cartel de la 4T. Desaparecieron más de 728 mil millones de ahorros que dejó el ""PRIAN"" en fideicomisos, sin dar cuenta a nadie de donde fueron a parar esa cantidad que es un mundo. En Segalmex se robaron más de 9 mil millones de pesos, están robando a manos llenas en cada obra que hacen, en el AIFA desaparecieron más de 20 mil millones y no nos dicen donde están. Todo esto es información que pueden hallar en internet.",Universal
1611,"A todos los políticos sin importar ideales, partido, color, lo que menos les interesa es el pueblo, solo nos ven con signo de pesos, cada sexenio es exactamente lo mismo, inflación, inseguridad, corrupción ""El progreso es obra de un pueblo trabajador NO del gobierno"" la riqueza no la genera el gobierno , solo la administra y lo hace muuuy mal, así que para el 2024 seamos más conscientes del voto, no solo dejarnos llevar por la vísera...",Universal
1612,"Ahora el INE se pone el disfraz de ""derechos humanos,"" cuando en otros casos se pone el de fiscalía, para amenazar con meter a la cárcel, hasta el presidente y luego lencho se queja porque se busca sustituirlos, nunca han asumido un verdadero papel democrático, no tienen seriedad, urge renovarlo o forma otro, ellos pueden ser contratados por los prianistas, para que los defienda, En Ags el tribunal esta callando y amenazando con inhabilitación a toda aquella candidata que habla de la corrupción de la candidata panista .POR QUINTA VEZ AUTORIDADES DETERMINAN QUE ANAYELI MUÑOZ MORENO MIENTE EN SU PROPAGANDA
El día de hoy, la candidata a la gubernatura del partido Movimiento Ciudadano, Anayeli Muñoz Moreno nuevamente fue sancionada ahora por los Magistrados del Tribunal Electoral del Estado de Aguascalientes.
Al resolver el expediente TEEA-PES-018/
2022, el tribunal aseguró que las acusaciones son falsas, y que no tienen ninguna prueba ni respaldo.",Universal
1613,"La pura estampa de esos dos, el KKs y la Zopilota representan muy bien la elegancia, la pulcritud, y el desgobierno chairos.",Universal
1614,"Si buscan a los traidores a la patria, que se vean en un espejo, ahí están. Dando madruguetes en leyes que sólo tienen como fin denostar a México en beneficio de un dictador.
La verdad duele, y sólo vemos la paja en el ojo ajeno,",Universal
1615,"Este partido no tiene la menor idea de lo que significa respeto , estamos en manos de un grupo que son capaz de cualquier cosa.",Universal
1616,Ni desgastarse estos son manada y eco del presi así que si él no les dice seguirán si no vean repiten lo mismito no les da 🧠,Universal
1617,"Así espera el estado de derecho y las leyes, que es lo que le cuesta al Presidente y su partido",Universal
1618,Cómo no los van a meter a la cárcel por violar la ley que les pongan una jugosa multa a todo los que hicieron campaña,Universal
1619,"Que bueno INE, le pare el alto en esto y muchas cosas más que hacen mal. . No sé porque los dejan hablar tanto odio a la gente . Todo el tiempo han hecho esto. . por eso hay tanto odio también a las mujeres. . este gob. Desencadena odio .. no más los dejen. .. aquí en FB si hablas de odio te castigan. . no sé porque no les paran el alto.",Universal
1620,Apenas se dieron cuenta de eso? Van mas de 3 años haciendo eso los criminales de morena y el cabeza de basinica... Con periodistas. Con todos los que no están de acuerdo con las estupideces del dictador. Con los enfermos. Con los padres de los enfermos. Con personas de otros países. O no querian darse cuenta...,Universal
1621,"El INE, podrá opinar como todos los ciudadanos tenemos derechos, pero dar órdenes está fuera de sus funciones, se atribuye facultades que no le corresponden, dentro de sus acciones está el proceso electoral, pero no debates legislativo, y eso es ser ingerencista.",Universal
1622,"Por no seguir las malas prácticas de morena por cierto retrogradas, es que quieren desaparecer al INE, entre otras mañosidades como la de desaparecer al trife en Estados y concentrar todo en CDMX al estilo del viejo pri. Asea, exactamente lo contrario de lo que ofreció en campaña de descentralizar todas las dependencias, que turismo iría a Chetumal etc etc, puras mentiras, este es el peor de todos los que han gobernado",Universal
1623,Aaaaa. Ahora sí reniegan como cuando estaba el PRI y el pan todo era felicidad malberzando para beneficio propio y nada para el pueblo y como ahora no ay nada para ustedes todo lo que hace A M L O está mal pero nada de eso nuestro presidente está trabajando como ninguno lo había hecho nadie arriba Obrador,Universal
1624,"Y el odio que le tuvieron y siguen en lo mismo ellos apoyando a los satrapas del prianprd como le llaman universal y tus sicarios verbales, amor al pueblo déjense de succionadas que ya está harta la sociedad de tanta jiña que tiran",Universal
1625,Cada quien debe ser responsable de sus actos y toda acción tiene una reacción así de simple,Universal
1626,"No es necesario, sabemos de sus tradiciones de esos partidos, no porque quiten los mensajes verdaderos dejarán de ser eso unos TRAIDORES A LA PATRIA",Universal
1627,"Ser democracia es ser justo con los menos favorecidos , el INE a servido a los más corruptos ,a las minorías rapases ,sin tantita vergüenza ,y todavía se asen las víctimas el colmo de colmos",Universal
1628,"Los dirigentes del MORENA pisotean el legado de Belisario Dominguez, con sus ocurrencias ordenadas por el presidente dejan resabios de victoriano huerta.",Universal
1629,Alguien puede explicarme porque se enojan estos señores cuando los llaman vende patrias a caso solo cobraron su sueldo y que hacían de casi todo el pueblo a caso el pueblo no es la que forma la patria si tuvieran tantita vergüenza mejor ni digan nada entiendo que es bonito vivir como rey pero hay que se conciencia que no solo ellos deben vivir así mejor cállense,Universal
1630,Para ese viejo todo el que no sea su simpatizante es un “traidor a la patria” yo también lo soy entonces! 🙋🏻‍♀️,Universal
