,Comments,Origin
1129,"Muchas dudas acerca de la SOLVENCIA, CONFIABILIDAD y eficacia. Y mucho menos IMPARCIALIDAD. Han Sido un jugador político más. Con todas las ventajas.",Milenio
1130,Tanbien las del 2006 cuándo pusieron a Felipe Calderón siendo el ganador López Obrador el pueblo ya está arto de tantos robos injusticia 👍🏽💪,Milenio
1131,"Absolutamente y que pocas denuncias o inconformidades
hay respecto a los resultados como en otros tiempos",Milenio
1132,"INE árbitro parcial, un descaro Lorenzo Y Ciro, .¡",Milenio
1133,"A 🥚, señor!!!!!!",Milenio
1134,Juan Jose Hernsndez Diaz,Milenio
1135,"El INE se pudrió por completo , con el borolas y su fraude también con peña nieto y sus gastos excesivos de campaña asta del narcotrafico , el INE no vio nada , el INE viola la constitución ganando sus funcionarios más que el presidente de México, se convierten en delincuentes vajo un amparo . Por esto y muchas cochinadas más estoy de acuerdo que el INE desaparezca y se surja uno nuevo , escogido por el pueblo .",Milenio
1136,"EL INE ESTÁ PODRIDO, HACE FALTA UNA LIMPIA, POR FAVOR SR. PRESIDENTE, CON APOYO DEL EJERCITO, TOME LAS INSTALACIONES.",Milenio
1137,"Y los salarios exhorbitantes, las prestacione, etc.",Milenio
1138,"Necesita que todo este mal en México eso es lo que le conviene, por eso quiere acabar con el INE para terminar de una vez por todas con lo poco bueno que queda",Milenio
1139,La opinion del columnista dista mucho de la realidad que vivimos! El Consejero Presidente del INE se pone al servicio y proteje los intereses politicos y electorales de los partidos que lo.nombran! Nos toca vivir casi 9 años de fraudes electorales y complicidad de sentecias y dictamenes del Tribunal Federal Electoral! A favor de los partidos que los nombraron y los llenaron de sueldos y gastos onerosos muy inflados en un pais que para el salario minimo de los mexicanos es una humillacion! Y que nunca aceptaron bajarse el sueldo! Una Institucion llena de privilegios y que no esta a favor de la democracia de la mayoria que formamos los ciudadanos mexicanos!,Milenio
1140,"No le hagan casó a Milenio , es tendencioso tergiversa y manipula la información es un Pasquín.",Milenio
1141,Esto debe ser sarcasmo,Milenio
1142,"Cero eficacia. Fiabilidad media baja. De donde milenio, de dónde ese poyo incondicional??
?, Solvencia selectiva. Todo por un alto, altísimo costo. El más caro del mundo?",Milenio
1143,"Son evidencia sobrada del poder del pueblo ,el INE es solo un organo tendencioso y faccioso a favor del conservadurismo
y solo arrasando de votos las urnas no pudieron esta vez ocultar el fraude como con calderon o no lorenzo y ciro ????",Milenio
1144,"si otros los medios, no tan dirigido el MENSAGE?.

NEUTRALIDAD Y DISCRESION y resultados de Institución independiente?.",Milenio
1145,Confiabilidad y eficacia perrrdon,Milenio
1146,Un priísta hablando de democracia...,Milenio
1147,Al INE del racista de Lorenzo Córdova le falta lo más importante: IMPARCIALIDAD,Milenio
1148,"Que bueno y ojala de mas recursos biden.""viva Texas""",Milenio
1149,"Si primer sencillo será LA SEUDOAMBIENTALI
STA BUSCALA EN LAS MEJORES APPS 🤣🤣🤣",Milenio
1150,"Vaya hasta que se enfoca en lo que hace bien, en lugar de andar de ya saben que.",Milenio
1151,la ecologista.,Milenio
1152,Selvametren la primera canción,Milenio
1153,😂,Milenio
1154,"Y va cantar de ecología en sus canciones... La Experta Ecológica!. . . Para hacer conciencia, del desastre que hay en la riviera Maya por empresarios rapaces.",Milenio
1155,Es chistoso los antitren andan lanzando fechas de conciertos tan necesitados de atención estaban qué se colgaron de un tema político para que los voltearan a ver 😅,Milenio
1156,En eso invirtió su cheque ecologista 🙄,Milenio
1157,"No gracias, antes me agradaba",Milenio
1158,"Ahora entiendo porque opinó sobre el tren, la wey lo que quería era publicidad",Milenio
1159,Va hacer un tema sobre el tren maya,Milenio
1160,"Vieja loca ni quién te pele ya lo verás ,ojalá te alcance para unos añitos lo que te pagaron por boca floja 💩",Milenio
1161,Y eso en qué le afecta al poderoso Hulk ?😌,Milenio
1162,Ni una cancion mas de esa vendida!!!!!!!,Milenio
1163,"con su primer sencillo, mi papa apoya a AMLO y selvame de la 4t",Milenio
1164,Y todas son ecológicas por lo que se sabe,Milenio
1165,Como ya le pagan por ser Anti amlo...,Milenio
1166,Su Disco será dedicado a AMLO,Milenio
1167,que diga porque se acobardo despues de abrir el h0c1c0 para ir a hablar con Nu35tr0 Pr351d3nt3 AML0,Milenio
1168,¿a cuál de todas las Natalias Lafourcades se refieren?,Milenio
1169,Dio el viejazo,Milenio
1170,Natalia y la forquetina,Milenio
1171,"La única persona que puede morir dos días de la semana distintos, miércoles y sábado. QEPD pronta resignación a la familia y amigos",Milenio
1172,Seguramente Mhoni vidente lo dijo antes !! Pobre señor QPD,Milenio
1173,Y ahora como le hacemos.,Milenio
1174,"Mi más sentido pésame por la muerte de tu tío, becario milenio qepd",Milenio
1175,Y quien es este,Milenio
1176,QEPD 🪦 que DIOS lo tenga en su Santa Gloria,Milenio
1177,JRicardo Sotomayor,Milenio
1178,Murio un vividor que locura,Milenio
1179,Descanse en paz 🙏🙏,Milenio
1180,Descansa en paz,Milenio
1181,Descanse en paz Amen,Milenio
1182,Descanse en paz 🙏🙏,Milenio
1183,D.E.P.,Milenio
1184,Descanse en Paz amén 🙏🏻,Milenio
1185,a,Milenio
1186,¿Tienen Internet Explorer?,Milenio
1187,(+)QEP.🙏,Milenio
1188,"Dejo de estafar jugadores y equipos ,en paz descanse",Milenio
1189,Durante dos años atrás también hubo muchos difuntos imagínate que todos los hubiesen puesto en las redes es uno más y más los que faltamos mundialmente,Milenio
1190,Roldan Jaime,Milenio
1191,Y ese quien es?,Milenio
1192,Hernández Rangel Jorge Peter Hdez,Milenio
1193,Roldan Jaime,Milenio
1194,"El mundo del fútbol, estará de luto cuando muera Antonio Carbajal, Hugo Sánchez o Rafa Marquéz, y no estos estafadores.",Milenio
1195,Vide una gran lista de jugadores top que el fue su agente en otra nota lo raro que nunca vide al chuky tal ves xq es de otro planeta,Milenio
1196,La ventana derecha del garage,Milenio
1197,La puertaventana,Milenio
1198,Eduardo Sendel Montana,Milenio
1199,Lo,Milenio
1200,"Es obvio. La música clásica y quienes la escuchamos y nos gusta, poseemos una mayor capacidad intelectual, que aquellos que no oyen más que mugidos, balbuceos y ruidos estertóreos de la chatarra comercial. Hasta las máquinas son más inteligentes, figúrense.",Milenio
1201,"Ya quisiera ver cómo un Auto Eléctrico se queda atascado en el barro o un mal camino allá por la Sierra de cualquier estado, por falta de fuerza y confiabilidad que si tienen los motores de combustión.",Milenio
1202,Es obvio mi estimado Watson es más si no enciendes faros o escuchas música todavía aumenta más la autonomía.,Milenio
1203,La IA no le gusta reguetón...😅🤣,Milenio
1204,Espero y dtoda esa gente que no se vacuno más adelante sigan vivas,Milenio
1205,"Ya no se vacuneeeeeen!!!
!",Milenio
1206,Fin de la simulación,Milenio
1207,"Jajajaja, hoy vencieron sus vacunas, por eso la carrera de poner puestos hasta en el tianguis",Milenio
1208,Y los niños,Milenio
1209,"Soltaron la vacuna porque ya va a acaducar ,",Milenio
1210,Golazo?🤔,Milenio
1211,Sergio Carrillo Perez,Milenio
1212,Falto olivia d'abo,Milenio
1213,Bien triste me puse,Milenio
1214,.,Milenio
1215,El tiempo no perdona...,Milenio
1216,"A mí me encantó esa serie, bonitos recuerdos",Milenio
1217,Que buen soundtrack tiene esa serie.,Milenio
1218,AnaCecy VeVa,Milenio
1219,Virna Ayala,Milenio
1220,Rene De La Vega,Milenio
1221,Diedherick Raciel Urquijo Arteaga,Milenio
1222,Skyler Freckels White,Milenio
1223,Recuerdo esa serie,Milenio
1224,Lor Vayru,Milenio
1225,Yo los vi Repetidos alla por el Año 1999,Milenio
1226,Me encantó esta serie 😍,Milenio
1227,El que más cambio fue Paul.,Milenio
1228,Recordar es vivir 😮😮,Milenio
1229,Enny Guerrero,Milenio
1230,Francisco Javier Solana Ortiz Mira,Milenio
1231,Un ser humano siguiendo a otro ser humano (ambos exitosos ) pero humanos al final,Milenio
1232,Que notica tan relevante! En verdad esto lo tiene que saber todo el mundo 🤣. Ahora todos podemos estar tranquilos.,Milenio
1233,"Wow q orgullo, ojalá aprenda a comportarse con sus fans",Milenio
1234,Y bien merecída su Popularidad 👏,Milenio
1235,La neta checo debería ser quien agregué a cr7,Milenio
1236,Que nice el checo😊,Milenio
1237,Tambien Hamilton lo sgue,Milenio
1238,Siuuuuuuu,Milenio
1239,Estábamos con el pendiente,Milenio
1240,Que notición! ....,Milenio
1241,Wow,Milenio
1242,"Qué trascendental!!
!",Milenio
1243,💯👏👏👏,Milenio
1244,👍👍👍👍👍👍👍👍👍,Milenio
1245,Dario Mora Patrone,Milenio
1246,Ja já y quien es Cristiano Ronaldo,Milenio
1247,Luis Alberto López,Milenio
1248,Notición!!!!!,Milenio
1249,ª,Milenio
1250,Javo Morales,Milenio
1251,Humildad al doble Marco Makaay García,Milenio
1252,💯💯💯,Milenio
1253,Su community manager,Milenio
1254,Anii León,Milenio
1255,Santiago Espíndola entre cracks apá,Milenio
1256,Boris Jesus Heriberto,Milenio
1257,Paloma Ortega Pinto <3,Milenio
1258,Mauricio Aguilar,Milenio
1259,Mafer Vargas,Milenio
1260,"Cuando me agrege tambien a mi, haran esto?,🤣🤣🤣",Milenio
1261,Maria Cruz,Milenio
1262,Jorge Idk,Milenio
1263,Crissbel Crissbel,Milenio
1264,Jesús Matus,Milenio
1265,🧀,Milenio
1266,Ricardo Rosas siuu,Milenio
1267,Carlos Calderón Luis Rodrigo nos pos wow,Milenio
1268,Wouu me muero y wouuu que sorprendente … eso algo innovador y súper interesante no wouuu 🤮,Milenio
1269,Pero Cristiano Ronaldo golpea a niños autistas.,Milenio
1270,Pobres de nosotros...que verguenza.,Milenio
1271,"Ayyy Dios, seguro Checo se le iba el sueño! Jajajajaja!!",Milenio
1272,Cristiano Ronaldo: weeee ni te topo 🤷🏽‍♂️,Milenio
1273,Barbero,Milenio
1274,Y eso que Geo (mi amiga) apoya a Ferrari😝 Gerardo Hernández Frayre,Milenio
1275,Vayaaaaa que noticion !!!!!!,Milenio
1276,Alv Fredy Marquez 😱😱,Milenio
1277,Ivan Mauricio él es Checo Pérez 😎,Milenio
1278,Checo perez chatptm junto con milenio,Milenio
1279,Que gran logro en su carrera 🙄,Milenio
1280,Sígueme we Cristiano Ronaldo,Milenio
1281,Sensibilidad de mi cabecita de algodón ante la compleja situación económica 👏🏻👏🏻👏🏻👏🏻,Milenio
1282,Después que pasen las elecciones en los estados y quiten los subsidios quedarán arriba de 30 pesos y todo aumentara mucho,Milenio
1283,Adelante México 🇲🇽👍🇲🇽,Milenio
1284,Espérense a que se los quiten y la rata se va a desatar!,Milenio
1285,Skyler Freckels White,Milenio
1286,"Y sin embargo la gasolina no deja de subir, mes con mes!!!",Milenio
1287,"Más estímulos? Osea que la gasolina sigue subiendo x la inflación! Pero en promesa fue de a 10 pesos x litro. La realidad le va a poner en la madre al viejo senil y rancio de poder!
Morena R.I.P.",Milenio
1288,"Acabando los Economía Nacional, todo por tiempo Electoral,..Esa
es la intención Real de los CUATREROS",Milenio
1289,La única razón para que un gobierno subvenciones los combustibles es para mejorar las utilidades de las petroleras... los usuarios a tomar por cu...,Milenio
1290,Cuando la burbuja se rompa,Milenio
1291,Los ieps los puso el prian nomms,Milenio
1292,Ya lo sabemos brutos... Son las tranzas que hicieron los PRIANISTAS ... y ustedes se quedaron con el hocico callado perros.,Milenio
1293,"Pues nos gusta la canción, pero si conocen la historia, sabrán que Mattel demandó a Aqua. Así que jamás la pondrían. 🤷🏻‍♀️🎶🎵",Milenio
1294,Que gracioso como se enojan por una canción misogina,Milenio
1295,Catarino Herrera,Milenio
1296,Mejor que pongan la de “Ava Max- Not your barbie girl” 😎😁,Milenio
1297,Aqua super cool !,Milenio
1298,Es genial esa canción. Cómo es posible que les enoje.,Milenio
1299,🤣🤣🤣 Ayyyy como se enojan por una simple canción,Milenio
1300,Deivid Cantú 😭,Milenio
1301,Sheila Muñoz ya no quiero nads,Milenio
1302,Fatima Mariscal,Milenio
1303,Nat Resendiz 🥲,Milenio
1304,"Que pongan mejor ""Muñequita sintética"" del Haragán 😁😁😁😁",Milenio
1305,Kelly Cisneros,Milenio
1306,Raul RM,Milenio
1307,Qué bueno!!!!!!,Milenio
1308,Weeey noooooo 😫😫😫😫,Milenio
1309,"Todo por culpa de las que se ofenden :(
Es un clásico esa canción, solo habla de una muñeca no de una persona, siempre la tienen que k4gar",Milenio
1310,A esta generación de cristal les hace falta unos buenos chancletazos por mamila,Milenio
1311,Así ya no sé si vale la pena ir al estreno 😭,Milenio
1312,empezaron kgandola,Milenio
1313,"Si sobrevivimos a la pandemia, a la guerra en Ucrania … a esto no …",Milenio
1314,"No se quien es, pero por eso tengo la canción en mi celular y disco",Milenio
1315,Nohemí León me parece una ofensa,Milenio
1316,LiinDaa Mares Urzua bb Mira,Milenio
1317,"“Y de utilizar a la muñeca infantil en un juguete sexual”

Osea, que no conocen los origenes de la Barbie? Oh, la hipocresia",Milenio
1318,Hora de ponerla en el sonidero,Milenio
1319,Solo por hoy!!!,Milenio
1320,"Esos supestos Centros de rehabilitation,
son en realidad Centros del terror, aceptados y certificados por los nefastos gobiernos. 🤬",Milenio
1321,Todo tiene arreglo en esta vida,Milenio
1322,👀,Milenio
1323,Mi triste caso 😭,Milenio
1324,El orgasmo es de quien lo trabaja,Milenio
1325,Pues en toda mi vida solo eh estado con una mujer que nunca a tenido un orgasmo pero eso fue porque fue violada de chica de ahí en fuera todas con las que eh estado han tenido varios orgasmos y otras son multiorgásmica para mi esto está muy raro vean si antes de la vacunación eran normales y después de la vacuna les empezó eso porque no es normal que suceda eso,Milenio
1326,"Tanto deportiva como financieramente
RB está haciendo una fortuna que ni ellos se esperaban con Checo. Su mercancía vuela; la popularidad de RB y la F1 en Mexico está a la alza. El mercado mexicano es los más lucrativos",Milenio
1327,Ah pos yo también me siento listo para ser presidente de México,Milenio
1328,"Típico mamador, ya que armaron bien el equipo quiere subirse al reconocimiento",Milenio
1329,"Que siga haciendo méritos, por lo pronto Checo ha asegurado su lugar con su excelente desempeño. Y si lo firmaron cuando no estaba tan bien como lo esta ahora, es lógico que lo volverán a firmar, además de que Checo ya es toda un marca que le genera muchísima ganancia.",Milenio
1330,Tiene más potencial Alex Albourn,Milenio
1331,❌❌Que se siente en la de Checo ❌❌...😀😅,Milenio
1332,Está pejendejo!,Milenio
1333,Más difícil que nunca,Milenio
1334,Listo para intentar demostrar lo que Checo ya ha mostrado? Sería un cambio de alto riesgo para Red Bul....,Milenio
1335,Entre sentir y poder hay gran diferencia,Milenio
1336,Tuvo el chance y no supo aprovechar....,Milenio
1337,Aquel corriente luce gasly. Se lo debe ganar en la pista y dejar de andar ociconeando,Milenio
1338,Ya estuvo ahí y no pudo.,Milenio
1339,La envidia existe en todo el mundo,Milenio
1340,"Pos...siga sentado, compa!
Este es el año del Checo!!!",Milenio
1341,"Por lo pronto no,",Milenio
1342,"Buen trabajo de Checo, con Hamilton abajo, creo siempre va a estar en el podio",Milenio
1343,Por este año y el próximo “NO HAY VACANTES” 😳,Milenio
